,cod_loja,data_semana_comercial,venda,localidade,loja_tamanho,clima
57148,108,2017-07-30,6,1,2,2
57149,253,2017-08-06,11,1,2,3
57150,117,2017-12-03,15,1,0,4
57151,39,2017-06-25,14,1,2,3
57152,202,2017-08-27,9,1,2,4
57153,296,2018-03-11,9,1,3,3
57154,158,2017-07-16,11,1,2,2
57155,130,2017-09-10,2,1,2,4
57156,65,2017-10-01,4,1,2,5
57157,60,2017-11-12,13,1,1,4
57158,62,2017-11-12,6,1,3,4
57159,3,2017-06-11,26,1,3,5
57160,177,2017-08-20,4,1,3,2
57161,298,2018-05-27,36,1,2,2
57162,130,2017-11-12,5,1,2,4
57163,86,2018-01-07,4,1,2,3
57164,323,2018-04-01,11,1,3,2
57165,61,2017-12-24,22,1,2,2
57166,328,2018-03-11,12,1,2,2
57167,87,2018-03-25,20,1,2,2
57168,250,2017-08-27,4,1,3,4
57169,211,2017-09-10,7,1,3,4
57170,253,2018-05-27,34,1,2,3
57171,37,2018-06-10,242,1,1,3
57172,6,2017-10-29,11,1,0,4
57173,39,2017-05-14,19,1,2,3
57174,69,2017-09-10,2,1,0,2
57175,108,2018-02-18,5,1,2,2
57176,204,2018-04-15,4,1,4,2
57177,131,2018-04-08,13,1,3,3
57178,165,2017-06-25,3,1,2,2
57179,47,2017-10-15,8,1,2,4
57180,254,2018-06-10,25,1,3,2
57181,11,2017-12-17,14,1,2,5
57182,217,2018-02-04,1,1,2,2
57183,133,2018-03-25,40,1,3,4
57184,304,2017-07-23,13,1,2,5
57185,318,2018-05-27,38,1,2,4
57186,125,2018-02-18,19,1,2,4
57187,274,2017-07-09,11,1,3,2
57188,162,2017-07-30,13,1,2,3
57189,291,2017-12-03,5,1,3,4
57190,160,2018-01-14,14,1,3,5
57191,246,2018-03-04,13,1,2,3
57192,140,2017-09-24,4,1,2,3
57193,159,2017-10-29,1,1,2,2
57194,209,2018-06-03,31,1,2,2
57195,280,2018-02-11,15,1,3,4
57196,176,2017-11-12,2,1,0,2
57197,85,2017-12-10,23,1,1,2
57198,185,2018-02-18,12,1,2,3
57199,322,2018-06-10,20,1,0,4
57200,189,2018-01-28,4,1,3,2
57201,183,2018-03-11,19,1,2,2
57202,211,2017-08-13,8,1,3,4
57203,203,2017-12-10,9,1,2,2
57204,230,2017-11-26,6,1,3,3
57205,76,2018-04-22,17,1,0,4
57206,39,2017-11-19,3,1,2,3
57207,313,2018-02-25,5,1,3,4
57208,177,2018-05-20,1,1,3,2
57209,120,2017-07-16,18,1,2,2
57211,237,2018-05-27,50,1,3,4
57212,154,2018-06-03,46,1,3,3
57213,73,2017-07-23,16,1,0,3
57214,216,2017-08-27,3,1,2,2
57215,169,2017-09-17,3,1,3,3
57216,294,2017-12-03,3,1,2,4
57218,164,2017-04-02,25,1,3,5
57219,294,2017-04-16,19,1,2,4
57220,220,2017-05-14,5,1,4,4
57221,216,2018-12-09,17,1,2,2
57222,85,2019-01-20,26,1,1,2
57223,47,2019-02-03,47,1,2,4
57224,265,2019-02-17,4,1,2,2
57225,89,2019-03-03,26,1,0,4
57226,216,2019-03-03,7,1,2,2
57227,160,2019-09-22,22,1,3,5
57228,196,2019-04-14,26,1,2,4
57229,88,2019-05-05,39,1,0,2
57230,187,2019-02-03,18,1,2,4
57231,107,2019-08-25,14,1,2,2
57232,408,2019-09-01,27,2,0,6
57233,227,2019-09-08,18,1,4,5
57234,252,2019-05-12,13,1,4,2
57235,57,2019-06-16,77,1,0,5
57236,110,2019-01-27,7,1,4,3
57237,262,2019-07-21,15,1,4,4
57238,316,2019-02-17,9,1,2,2
57239,221,2019-02-24,33,1,0,4
57240,29,2019-09-22,17,1,2,3
57241,210,2017-04-09,28,1,2,5
57242,94,2017-09-24,3,1,2,3
57243,209,2017-10-15,1,1,2,2
57244,43,2017-11-19,11,1,2,4
57245,231,2018-02-11,5,1,2,3
57246,165,2017-04-23,6,1,2,2
57247,78,2019-04-28,31,1,2,4
57249,202,2019-05-26,93,1,2,4
57250,22,2019-06-16,59,1,2,4
57251,126,2019-01-27,15,1,2,3
57252,333,2019-07-14,40,1,3,4
57253,182,2019-07-21,12,1,3,2
57254,49,2019-01-13,16,1,1,3
57255,25,2019-02-10,22,1,0,4
57256,298,2019-02-10,15,1,2,2
57257,127,2019-03-17,8,1,2,3
57258,112,2019-04-07,16,1,2,2
57259,129,2019-05-12,46,1,3,5
57260,173,2019-05-19,33,1,3,4
57261,137,2019-07-21,19,1,3,3
57262,144,2019-05-19,80,1,2,5
57263,60,2019-06-30,77,1,1,4
57264,241,2019-01-13,4,1,3,3
57265,61,2019-07-14,3,1,2,2
57266,82,2019-02-03,17,1,2,4
57267,43,2019-09-29,18,1,2,4
57268,48,2019-03-24,22,1,0,3
57269,271,2019-04-28,24,1,4,3
57270,157,2019-02-17,13,1,2,4
57271,144,2019-09-01,42,1,2,5
57272,17,2019-05-12,80,1,2,5
57273,261,2019-06-16,45,1,3,4
57274,74,2019-06-23,29,1,0,2
57275,78,2019-01-27,7,1,2,4
57276,314,2017-07-23,6,1,4,4
57277,410,2018-12-23,9,2,0,6
57278,94,2019-06-30,38,1,2,3
57279,44,2019-01-20,9,1,1,4
57280,135,2019-07-14,46,1,2,4
57281,263,2019-01-27,22,1,2,2
57282,205,2019-01-27,19,1,2,2
57283,115,2019-07-21,20,1,2,4
57284,268,2019-02-03,14,1,2,4
57285,50,2019-08-11,39,1,2,4
57286,7,2019-02-17,9,1,3,5
57287,129,2019-02-24,34,1,3,5
57288,62,2019-09-01,13,1,3,4
57289,145,2019-09-08,35,1,2,2
57290,20,2019-09-22,44,1,2,5
57291,115,2019-03-17,15,1,2,4
57292,225,2019-05-12,25,1,2,5
57293,327,2019-07-21,71,1,3,3
57294,83,2019-07-28,25,1,2,2
57295,144,2019-08-11,73,1,2,5
57296,411,2019-03-03,16,2,0,6
57297,208,2019-03-10,11,1,2,2
57298,65,2019-03-10,39,1,2,5
57299,132,2019-03-31,22,1,3,5
57300,48,2019-02-03,22,1,0,3
57301,280,2019-08-04,31,1,3,4
57302,249,2019-09-01,16,1,2,2
57303,82,2018-02-11,7,1,2,4
57304,158,2017-12-24,6,1,2,2
57305,411,2019-05-26,30,2,0,6
57306,157,2019-05-26,37,1,2,4
57307,207,2019-06-16,26,1,2,3
57308,152,2019-06-30,23,1,3,3
57309,127,2019-07-28,26,1,2,3
57310,62,2019-02-17,16,1,3,4
57311,130,2019-08-04,35,1,2,4
57312,25,2019-02-17,19,1,0,4
57313,263,2019-09-08,23,1,2,2
57314,69,2019-04-07,36,1,0,2
57315,150,2019-04-14,26,1,0,3
57316,26,2019-04-28,42,1,0,4
57317,210,2019-06-23,56,1,2,5
57318,324,2019-01-13,7,1,4,2
57319,80,2019-02-03,18,1,0,2
57320,280,2019-07-14,45,1,3,4
57321,161,2019-02-17,36,1,2,4
57322,41,2019-08-25,30,1,0,3
57323,311,2019-09-01,57,1,0,5
57324,326,2019-05-12,22,1,3,5
57326,411,2019-06-23,39,2,0,6
57327,326,2019-02-03,12,1,3,5
57328,307,2019-09-08,16,1,2,5
57329,55,2019-03-10,35,1,0,4
57330,153,2019-09-15,4,1,3,3
57331,198,2019-04-21,8,1,4,4
57333,295,2019-07-14,52,1,2,2
57334,164,2019-07-28,47,1,3,5
57335,66,2019-07-28,36,1,2,2
57336,41,2019-08-18,38,1,0,3
57337,41,2019-03-10,22,1,0,3
57338,325,2019-04-21,12,1,3,5
57339,209,2019-01-13,12,1,2,2
57340,337,2019-07-14,17,1,3,2
57341,230,2019-09-22,3,1,3,3
57342,133,2019-03-24,19,1,3,4
57343,292,2019-03-31,15,1,2,4
57344,330,2019-04-07,28,1,2,3
57345,35,2019-04-14,45,1,0,4
57346,334,2019-04-21,17,1,3,4
57347,215,2019-05-05,34,1,2,3
57348,284,2019-06-30,19,1,2,2
57349,86,2019-03-17,34,1,2,3
57350,78,2019-03-17,34,1,2,4
57351,137,2019-04-14,13,1,3,3
57352,64,2019-04-14,24,1,3,4
57353,54,2019-01-13,1,1,3,3
57354,307,2019-07-28,44,1,2,5
57355,58,2019-04-07,29,1,0,3
57356,69,2019-02-17,26,1,0,2
57357,37,2018-12-16,8,1,1,3
57358,140,2019-09-15,11,1,2,3
57359,95,2019-03-17,30,1,2,3
57360,152,2019-07-21,15,1,3,3
57361,192,2019-09-08,33,1,2,4
57362,124,2019-04-07,19,1,2,2
57363,166,2019-02-10,8,1,3,3
57364,120,2019-03-24,20,1,2,2
57365,172,2019-03-24,20,1,0,4
57366,84,2019-09-08,11,1,0,3
57367,173,2019-03-10,2,1,3,4
57368,131,2019-09-01,11,1,3,3
57369,254,2019-04-14,6,1,3,2
57370,177,2019-07-14,12,1,3,2
57371,216,2019-04-21,11,1,2,2
57372,141,2019-05-26,50,1,2,4
57373,153,2019-07-28,14,1,3,3
57374,324,2019-09-01,5,1,4,2
57375,148,2019-05-12,29,1,2,2
57376,251,2019-05-26,16,1,3,3
57377,317,2019-02-03,11,1,2,2
57378,87,2019-08-25,13,1,2,2
57379,409,2019-08-11,41,2,0,6
57380,251,2019-06-16,12,1,3,3
57381,36,2019-09-29,6,1,0,4
57382,249,2019-06-02,14,1,2,2
57383,322,2018-12-16,8,1,0,4
57384,34,2018-12-23,9,1,0,4
57385,154,2019-01-06,4,1,3,3
57386,183,2019-06-30,24,1,2,2
57387,83,2019-06-30,38,1,2,2
57388,42,2019-09-22,27,1,3,4
57389,182,2019-05-12,11,1,3,2
57390,324,2019-06-02,6,1,4,2
57391,161,2019-03-17,22,1,2,4
57392,175,2019-03-24,36,1,2,4
57393,69,2019-03-31,17,1,0,2
57394,218,2019-09-22,30,1,2,2
57395,345,2019-05-19,9,1,4,3
57396,199,2019-01-20,6,1,3,4
57397,256,2019-02-17,4,1,4,2
57398,108,2019-03-03,8,1,2,2
57399,19,2019-03-03,28,1,1,4
57400,168,2019-05-12,13,1,2,3
57401,196,2019-08-18,29,1,2,4
57402,31,2019-09-01,23,1,0,4
57403,116,2019-03-31,38,1,3,5
57404,121,2018-12-16,6,1,3,3
57405,49,2018-12-23,19,1,1,3
57406,237,2018-12-23,5,1,3,4
57407,128,2019-02-24,17,1,3,4
57408,42,2018-12-09,14,1,3,4
57409,111,2018-12-30,11,1,2,3
57410,185,2019-08-11,18,1,2,3
57411,258,2019-04-21,13,1,3,3
57412,315,2019-02-10,6,1,3,2
57413,232,2019-09-08,5,1,3,2
57414,341,2019-04-07,16,1,3,4
57416,314,2019-08-11,15,1,4,4
57417,317,2019-03-03,20,1,2,2
57418,22,2019-03-10,15,1,2,4
57419,312,2019-04-21,33,1,2,5
57420,187,2019-02-10,17,1,2,4
57421,344,2019-08-04,12,1,3,4
57422,20,2018-12-16,12,1,2,5
57423,121,2019-02-10,11,1,3,3
57424,206,2019-08-25,16,1,2,4
57425,183,2019-03-17,8,1,2,2
57426,287,2019-08-18,6,1,3,2
57427,334,2019-06-16,14,1,3,4
57428,243,2019-09-22,7,1,4,2
57430,341,2019-08-04,18,1,3,4
57431,47,2019-01-20,6,1,2,4
57432,292,2019-08-25,8,1,2,4
57433,308,2019-02-03,3,1,4,4
57434,322,2019-03-10,5,1,0,4
57435,326,2019-05-05,13,1,3,5
57436,179,2019-05-12,37,1,2,4
57437,53,2018-12-23,8,1,0,3
57439,93,2019-07-28,11,1,2,4
57440,306,2019-08-04,7,1,3,3
57441,260,2019-03-17,27,1,4,3
57442,213,2018-12-16,17,1,2,2
57443,291,2019-01-20,6,1,3,4
57444,238,2018-12-16,20,1,3,2
57445,175,2018-12-23,6,1,2,4
57447,253,2019-08-25,14,1,2,3
57448,49,2019-09-08,24,1,1,3
57449,298,2019-09-01,17,1,2,2
57450,317,2019-04-28,13,1,2,2
57451,204,2019-05-12,5,1,4,2
57452,327,2019-08-11,15,1,3,3
57453,266,2019-03-10,30,1,2,5
57454,282,2019-09-22,6,1,4,3
57455,30,2019-01-27,9,1,1,3
57457,278,2019-01-27,8,1,3,3
57458,93,2019-08-04,18,1,2,4
57459,282,2019-02-24,1,1,4,3
57460,334,2019-01-20,3,1,3,4
57461,275,2019-08-25,6,1,3,5
57462,221,2019-09-15,30,1,0,4
57464,293,2019-11-24,30,1,2,2
57465,315,2018-12-09,11,1,3,2
57466,113,2018-12-09,16,1,2,4
57467,334,2019-04-28,15,1,3,4
57468,151,2019-10-06,13,1,0,5
57469,139,2019-10-20,17,1,2,4
57470,83,2019-11-24,62,1,2,2
57471,90,2019-12-08,4,1,4,3
57472,325,2018-12-23,1,1,3,5
57473,173,2019-09-01,22,1,3,4
57474,61,2019-12-08,19,1,2,2
57475,186,2018-12-09,11,1,0,4
57476,145,2019-01-13,7,1,2,2
57477,145,2019-09-29,27,1,2,2
57478,43,2019-10-06,33,1,2,4
57479,33,2019-11-03,12,1,0,5
57480,46,2019-11-24,33,1,0,2
57481,169,2019-11-24,11,1,3,3
57482,46,2019-12-01,34,1,0,2
57483,147,2019-09-15,6,1,2,3
57484,48,2019-04-28,24,1,0,3
57485,20,2019-01-20,5,1,2,5
57486,39,2019-10-06,23,1,2,3
57487,78,2019-10-13,13,1,2,4
57488,143,2019-09-01,6,1,3,3
57489,305,2019-06-30,11,1,4,2
57490,190,2019-02-24,9,1,2,3
57491,93,2019-06-30,34,1,2,4
57492,142,2019-04-28,1,1,3,2
57493,30,2019-12-08,22,1,1,3
57494,272,2019-10-06,13,1,3,3
57495,237,2019-10-06,8,1,3,4
57496,1,2019-10-20,92,1,0,5
57497,109,2019-11-24,9,1,2,3
57498,150,2019-07-28,14,1,0,3
57499,323,2019-04-07,7,1,3,2
57500,257,2019-09-29,6,1,3,3
57501,72,2019-10-06,51,1,0,2
57502,137,2019-11-24,13,1,3,3
57503,298,2019-12-01,27,1,2,2
57504,38,2019-12-22,33,1,1,3
57505,110,2019-09-29,6,1,4,3
57506,86,2019-10-13,5,1,2,3
57507,1,2019-11-10,36,1,0,5
57508,13,2019-11-17,15,1,1,5
57509,256,2019-09-22,3,1,4,2
57510,89,2019-12-15,15,1,0,4
57511,265,2019-12-22,18,1,2,2
57512,138,2019-10-06,29,1,0,4
57513,28,2019-10-27,24,1,0,3
57514,63,2019-11-24,16,1,0,3
57515,256,2019-11-24,7,1,4,2
57516,1,2019-12-15,18,1,0,5
57517,275,2019-12-01,2,1,3,5
57518,196,2019-09-29,11,1,2,4
57519,94,2019-12-29,1,1,2,3
57520,189,2019-07-21,5,1,3,2
57521,327,2019-11-03,3,1,3,3
57522,53,2019-11-24,23,1,0,3
57523,243,2019-12-15,2,1,4,2
57525,56,2019-09-29,34,1,2,3
57526,126,2019-04-21,29,1,2,3
57527,21,2019-09-29,31,1,0,4
57528,26,2019-10-20,30,1,0,4
57529,103,2019-11-03,15,1,2,5
57530,31,2019-12-08,11,1,0,4
57531,295,2019-12-08,25,1,2,2
57532,47,2019-11-17,17,1,2,4
57533,291,2019-09-29,5,1,3,4
57534,97,2019-11-24,19,1,3,2
57535,174,2019-10-20,6,1,2,2
57536,52,2019-11-03,15,1,2,3
57537,189,2019-11-17,15,1,3,2
57538,59,2019-11-17,26,1,2,3
57539,2,2019-10-20,22,1,0,5
57540,324,2019-12-08,8,1,4,2
57541,228,2019-10-06,17,1,2,2
57542,340,2019-12-15,9,1,3,2
57543,95,2019-09-29,9,1,2,3
57544,317,2019-09-29,19,1,2,2
57545,59,2019-10-13,20,1,2,3
57546,101,2019-10-20,11,1,2,4
57547,96,2019-12-08,3,1,2,3
57548,315,2019-05-26,5,1,3,2
57549,323,2019-11-17,3,1,3,2
57550,296,2019-10-20,8,1,3,3
57551,201,2019-12-08,8,1,3,2
57552,330,2019-12-15,12,1,2,3
57553,330,2019-08-18,2,1,2,3
57554,228,2019-10-13,8,1,2,2
57555,51,2019-09-29,26,1,2,3
57556,209,2019-12-15,23,1,2,2
57557,66,2019-12-15,25,1,2,2
57558,187,2019-11-03,6,1,2,4
57559,84,2019-12-08,35,1,0,3
57561,329,2019-11-24,6,1,3,3
57562,247,2019-07-07,9,1,3,2
57563,222,2017-04-02,19,1,2,4
57564,233,2019-09-29,9,1,2,2
57566,218,2017-03-19,5,1,2,2
57567,191,2017-04-02,27,1,3,3
57568,249,2017-07-16,20,1,2,2
57569,332,2019-11-03,5,1,3,3
57570,187,2019-12-01,13,1,2,4
57571,77,2017-03-26,20,1,2,4
57572,235,2019-10-27,3,1,2,2
57573,317,2017-07-30,4,1,2,2
57574,157,2017-03-26,24,1,2,4
57575,242,2019-09-29,9,1,4,2
57576,297,2019-09-22,16,1,2,3
57577,41,2021-11-14,8,1,0,3
57578,266,2021-11-28,1,1,2,5
57579,80,2021-12-05,37,1,0,2
57580,36,2021-11-21,14,1,0,4
57581,76,2021-11-28,8,1,0,4
57582,72,2021-11-21,35,1,0,2
57583,76,2021-11-21,9,1,0,4
57584,44,2021-11-28,36,1,1,4
57585,57,2021-11-21,18,1,0,5
57586,46,2021-11-07,55,1,0,2
57587,206,2021-11-28,2,1,2,4
57588,33,2021-11-07,28,1,0,5
57589,364,2021-11-07,3,1,4,4
57590,66,2021-11-21,7,1,2,2
57591,315,2021-11-07,1,1,3,2
57592,227,2021-12-05,2,1,4,5
57593,49,2021-11-07,66,1,1,3
57594,258,2021-11-14,2,1,3,3
57595,331,2021-12-12,4,1,3,2
57596,247,2021-11-14,11,1,3,2
57597,202,2021-11-07,14,1,2,4
57598,37,2021-12-05,11,1,1,3
57599,218,2021-11-28,15,1,2,2
57600,167,2021-11-07,4,1,2,5
57601,42,2021-11-07,17,1,3,4
57602,340,2021-12-05,8,1,3,2
57603,51,2021-11-21,3,1,2,3
57604,342,2021-11-21,7,1,3,4
57605,245,2021-11-28,16,1,2,2
57606,30,2021-11-28,9,1,1,3
57607,264,2021-11-14,11,1,2,2
57608,169,2021-11-14,8,1,3,3
57609,277,2021-11-28,6,1,3,4
57610,139,2021-11-21,4,1,2,4
57611,410,2020-05-03,2,2,0,6
57612,78,2020-05-17,93,1,2,4
57613,325,2020-05-24,42,1,3,5
57614,14,2020-05-31,106,1,2,4
57615,292,2020-05-31,72,1,2,4
57616,121,2020-06-07,46,1,3,3
57617,231,2020-06-07,58,1,2,3
57618,223,2017-02-19,13,1,2,3
57619,57,2017-02-26,15,1,0,5
57620,284,2020-01-26,22,1,2,2
57621,113,2020-02-23,80,1,2,4
57622,274,2020-03-08,24,1,3,2
57623,336,2020-02-02,18,1,2,4
57624,184,2020-02-16,51,1,0,4
57625,62,2020-05-24,75,1,3,4
57626,228,2020-03-01,20,1,2,2
57627,155,2020-03-08,16,1,2,2
57628,111,2020-05-31,74,1,2,3
57629,32,2020-06-07,136,1,2,3
57630,47,2017-03-26,36,1,2,4
57631,35,2020-02-23,64,1,0,4
57632,240,2020-02-23,58,1,3,3
57633,57,2020-05-24,115,1,0,5
57634,155,2017-03-05,7,1,2,2
57635,37,2020-01-12,49,1,1,3
57636,209,2020-03-08,27,1,2,2
57637,76,2020-05-24,62,1,0,4
57638,199,2017-04-02,12,1,3,4
57639,185,2020-02-16,26,1,2,3
57640,132,2020-05-10,63,1,3,5
57641,294,2020-05-31,81,1,2,4
57642,160,2020-06-07,118,1,3,5
57643,240,2017-02-12,5,1,3,3
57644,84,2017-02-12,12,1,0,3
57645,145,2017-04-02,6,1,2,2
57646,107,2020-01-12,14,1,2,2
57647,157,2020-01-26,16,1,2,4
57648,294,2020-02-23,31,1,2,4
57649,279,2020-02-23,50,1,3,4
57650,314,2020-03-01,33,1,4,4
57651,260,2020-03-01,33,1,4,3
57653,149,2017-02-19,24,1,1,4
57654,240,2017-03-19,11,1,3,3
57655,168,2020-01-19,3,1,2,3
57656,44,2020-01-26,52,1,1,4
57657,298,2020-03-15,15,1,2,2
57658,267,2020-05-31,29,1,2,3
57659,33,2017-03-19,25,1,0,5
57660,139,2018-02-11,13,1,2,4
57661,88,2020-01-12,37,1,0,2
57662,343,2020-02-09,30,1,3,3
57663,201,2020-02-23,23,1,3,2
57664,40,2020-03-01,97,1,1,4
57665,334,2020-04-26,13,1,3,4
57666,76,2020-05-10,47,1,0,4
57667,290,2020-05-24,125,1,0,5
57668,314,2017-03-26,6,1,4,4
57669,300,2020-01-05,2,1,4,2
57670,276,2020-01-19,11,1,3,4
57671,24,2020-02-02,15,1,3,4
57672,31,2020-02-09,35,1,0,4
57673,103,2020-03-08,42,1,2,5
57674,122,2020-03-08,26,1,2,2
57675,139,2020-05-17,84,1,2,4
57676,261,2020-06-07,93,1,3,4
57677,120,2017-01-29,8,1,2,2
57678,249,2020-02-16,33,1,2,2
57679,29,2020-02-23,28,1,2,3
57680,235,2020-03-15,5,1,2,2
57681,303,2020-06-07,91,1,2,5
57682,106,2017-02-19,8,1,0,5
57683,105,2017-03-19,19,1,2,3
57684,4,2017-11-12,5,1,0,4
57685,156,2020-02-16,16,1,4,3
57686,6,2020-03-01,56,1,0,4
57687,109,2020-03-01,52,1,2,3
57688,199,2020-05-31,72,1,3,4
57689,129,2020-06-07,77,1,3,5
57691,353,2020-02-23,36,1,3,3
57692,286,2020-03-08,8,1,3,4
57693,290,2020-05-10,133,1,0,5
57694,141,2020-02-09,23,1,2,4
57695,73,2020-02-09,28,1,0,3
57696,67,2020-03-01,23,1,2,5
57697,15,2020-03-08,38,1,2,4
57698,31,2020-05-31,4,1,0,4
57699,117,2020-02-16,44,1,0,4
57700,118,2020-02-16,50,1,2,4
57701,4,2020-02-23,66,1,0,4
57702,181,2020-03-01,82,1,2,4
57703,5,2020-05-10,187,1,2,5
57704,188,2020-06-07,88,1,3,5
57705,249,2017-03-05,12,1,2,2
57706,109,2020-01-12,6,1,2,3
57707,37,2020-01-19,44,1,1,3
57708,176,2020-02-02,59,1,0,2
57709,311,2020-03-08,35,1,0,5
57710,118,2020-03-08,47,1,2,4
57711,60,2020-05-31,6,1,1,4
57712,31,2020-06-07,7,1,0,4
57713,95,2020-06-07,108,1,2,3
57714,51,2020-03-08,28,1,2,3
57715,47,2020-05-31,9,1,2,4
57716,14,2020-06-14,44,1,2,4
57717,278,2017-04-02,12,1,3,3
57718,300,2019-09-29,6,1,4,2
57719,208,2019-10-13,12,1,2,2
57720,194,2019-02-03,11,1,2,3
57721,227,2020-01-05,6,1,4,5
57722,196,2021-12-05,2,1,2,4
57723,302,2019-12-01,5,1,3,2
57724,203,2019-02-03,9,1,2,2
57725,237,2019-08-25,7,1,3,4
57726,87,2021-11-14,8,1,2,2
57727,315,2020-01-12,6,1,3,2
57728,117,2020-01-19,26,1,0,4
57729,111,2021-12-05,5,1,2,3
57730,91,2021-12-05,1,1,3,4
57731,247,2021-11-21,8,1,3,2
57732,128,2021-11-28,7,1,3,4
57733,265,2021-11-28,4,1,2,2
57734,244,2021-11-14,4,1,2,3
57735,160,2021-12-05,1,1,3,5
57736,274,2021-11-21,3,1,3,2
57737,277,2021-11-07,2,1,3,4
57738,78,2021-11-14,2,1,2,4
57739,135,2022-01-02,16,1,2,4
57740,105,2022-03-06,16,1,2,3
57741,120,2021-07-18,8,1,2,2
57743,259,2019-03-03,12,1,2,2
57745,250,2019-07-28,4,1,3,4
57746,29,2021-03-21,5,1,2,3
57747,288,2022-08-07,3,1,4,3
57748,302,2022-08-14,2,1,3,2
57749,347,2021-09-12,2,1,4,3
57750,325,2022-08-14,9,1,3,5
57751,262,2021-08-29,2,1,4,4
57752,47,2021-10-31,3,1,2,4
57753,232,2018-12-09,1,1,3,2
57754,385,2022-01-02,7,1,3,4
57755,155,2022-01-30,11,1,2,2
57756,310,2022-05-01,9,1,4,3
57757,269,2020-02-02,28,1,2,4
57758,199,2020-02-02,12,1,3,4
57759,308,2022-06-19,8,1,4,4
57760,242,2021-05-09,4,1,4,2
57761,258,2020-01-26,7,1,3,3
57762,122,2020-02-02,16,1,2,2
57763,321,2020-02-02,12,1,3,4
57764,183,2020-02-23,14,1,2,2
57765,100,2017-01-01,6,1,1,5
57766,104,2017-02-26,13,1,2,2
57767,282,2020-02-23,19,1,4,3
57768,77,2021-04-04,0,1,2,4
57769,197,2022-06-19,5,1,4,3
57770,268,2019-10-27,1,1,2,4
57771,304,2017-01-15,3,1,2,5
57772,126,2020-03-08,42,1,2,3
57773,121,2022-07-31,3,1,3,3
57774,10,2020-01-12,38,1,1,5
57775,325,2020-01-26,9,1,3,5
57776,20,2020-02-16,25,1,2,5
57777,229,2021-08-08,4,1,3,3
57778,193,2020-03-01,41,1,2,5
57779,239,2017-02-05,2,1,3,3
57780,232,2017-03-12,6,1,3,2
57781,94,2017-03-26,8,1,2,3
57782,147,2019-11-10,3,1,2,3
57783,227,2017-02-19,4,1,4,5
57784,125,2020-08-09,58,1,2,4
57785,45,2018-02-25,14,1,2,4
57786,115,2020-08-23,107,1,2,4
57787,55,2020-08-09,114,1,0,4
57788,9,2017-03-26,31,1,2,5
57789,329,2020-03-01,19,1,3,3
57790,79,2020-08-23,37,1,3,3
57791,44,2020-06-21,82,1,1,4
57792,57,2020-03-15,5,1,0,5
57793,236,2018-09-02,22,1,2,3
57794,107,2020-05-31,12,1,2,2
57795,92,2020-07-12,154,1,1,4
57796,192,2020-08-16,28,1,2,4
57797,21,2020-07-19,74,1,0,4
57798,87,2019-12-22,12,1,2,2
57799,186,2017-03-19,18,1,0,4
57800,184,2020-06-28,47,1,0,4
57801,193,2020-08-09,27,1,2,5
57802,143,2018-07-08,15,1,3,3
57803,252,2020-02-16,14,1,4,2
57804,95,2020-03-01,48,1,2,3
57805,281,2020-02-09,35,1,3,4
57806,200,2020-09-06,1,1,4,3
57807,36,2020-08-09,68,1,0,4
57808,123,2018-06-17,27,1,3,3
57809,253,2017-12-31,3,1,2,3
57810,163,2020-07-19,35,1,2,4
57811,167,2020-01-12,19,1,2,5
57812,35,2017-03-12,11,1,0,4
57813,69,2017-03-12,20,1,0,2
57814,213,2020-02-23,11,1,2,2
57815,323,2017-12-17,6,1,3,2
57816,52,2018-08-12,26,1,2,3
57817,210,2018-10-14,5,1,2,5
57818,194,2018-10-21,3,1,2,3
57819,101,2020-02-23,14,1,2,4
57820,13,2020-09-13,138,1,1,5
57821,353,2020-01-26,15,1,3,3
57822,412,2020-02-02,14,2,2,6
57823,410,2020-02-16,29,2,0,6
57824,257,2017-03-19,9,1,3,3
57825,219,2020-02-09,13,1,4,3
57826,220,2020-02-16,15,1,4,4
57827,155,2017-03-26,6,1,2,2
57828,229,2020-10-18,11,1,3,3
57829,224,2018-10-28,4,1,2,3
57830,29,2017-03-12,13,1,2,3
57831,47,2020-09-13,20,1,2,4
57832,27,2018-08-12,20,1,2,3
57833,218,2018-09-16,9,1,2,2
57834,133,2020-08-16,40,1,3,4
57835,192,2020-07-05,66,1,2,4
57836,195,2017-02-26,4,1,3,3
57837,40,2018-08-12,129,1,1,4
57838,33,2020-08-02,116,1,0,5
57839,409,2020-08-09,46,2,0,6
57840,20,2020-09-13,35,1,2,5
57841,143,2020-10-04,9,1,3,3
57842,160,2020-10-18,20,1,3,5
57843,34,2020-06-07,20,1,0,4
57844,53,2018-07-08,51,1,0,3
57845,54,2020-01-19,7,1,3,3
57846,227,2019-11-03,4,1,4,5
57847,43,2020-02-09,34,1,2,4
57848,124,2020-02-16,36,1,2,2
57849,342,2020-06-21,26,1,3,4
57850,35,2017-09-03,2,1,0,4
57851,140,2020-10-18,31,1,2,3
57852,196,2018-07-08,85,1,2,4
57853,6,2018-10-07,16,1,0,4
57854,198,2020-11-01,12,1,4,4
57855,294,2020-10-04,17,1,2,4
57856,144,2018-09-02,46,1,2,5
57857,36,2018-08-05,112,1,0,4
57858,55,2020-10-25,58,1,0,4
57859,346,2020-01-19,19,1,3,5
57860,212,2020-01-26,6,1,3,3
57861,133,2017-02-26,4,1,3,4
57862,232,2017-04-02,4,1,3,2
57863,263,2020-08-23,19,1,2,2
